uid,tag,key,time,did,value,metric,last_modify
6499811869,object_name,2024/01/31/6499811869/514074232_183634.siK6ZSCI_15wrfviLrNNm0wW3o-SsviNmTF4,1706697394,514074232,Be10tZkhw9RTbDJxdhmyCg==,0,1708353717
6499811869,object_name,2024/01/30/6499811869/514074232_185915.g9a4ZSCI_15wrfviLrNNm0wW3o-SsviNmTF4,1706612355,514074232,8Awqo4M_3dACUzZ_JE19iQ==,0,1706704151
6499811869,object_name,2024/01/30/6499811869/xiaomiwear_app_185452.fNW4ZSCC_CCImknc7uk48cwINJ97jvvcNGFI,1706612092,xiaomiwear_app,A9WONJBiLHiXH2PJ4oRz1g==,0,1708151511
6499811869,object_name,2024/01/30/6499811869/514074232_183300.XNC4ZSAg_15wrfviLrNNm0wW3o-SsviNmTF4,1706610780,514074232,E88wNnf5qzHXfaDQo3zTPg==,0,1708257614
6499811869,object_name,2024/01/29/6499811869/xiaomiwear_app_181751.T3u3ZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1706523471,xiaomiwear_app,VMTHbeBB3AiTsfwKQirtrQ==,0,1706526537
6499811869,object_name,2024/01/29/6499811869/xiaomiwear_app_181751.T3u3ZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1706523471,xiaomiwear_app,JWSNtbpsDSFi9v1emi5jEQ==,0,1706526536
6499811869,object_name,2024/01/27/6499811869/514074232_214700.VAm1ZSAg_15wrfviLrNNm0wW3o-SsviNmTF4,1706363220,514074232,kP93NGZs7Cu9rx5_zFBTyw==,0,1706523852
6499811869,object_name,2024/01/27/6499811869/514074232_004900.fOKzZSAg_15wrfviLrNNm0wW3o-SsviNmTF4,1706287740,514074232,ttFQDzssxcH3m93QtVqOeg==,0,1706523851
6499811869,object_name,2024/01/18/6499811869/xiaomiwear_app_181043.I_moZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1705572643,xiaomiwear_app,Uu0bOOTy8e0zDq1vw5Hv1g==,0,1706160155
6499811869,object_name,2024/01/18/6499811869/xiaomiwear_app_181043.I_moZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1705572643,xiaomiwear_app,LvL1edywel_sy-mNNkY6jA==,0,1706160154
6499811869,object_name,2024/01/18/6499811869/514074232_000000.gPmnZSAg_15wrfviLrNNm0wW3o-SsviNmTF4,1705507200,514074232,8ayR50BNWm8VLFG5v8YsQw==,0,1706160180
6499811869,object_name,2024/01/16/6499811869/514074232_182200.yFimZSAg_15wrfviLrNNm0wW3o-SsviNmTF4,1705400520,514074232,R12INiMUGp8w0Gy8Y6aIdg==,0,1706160180
6499811869,object_name,2024/01/16/6499811869/514074232_000000.gFalZSAg_15wrfviLrNNm0wW3o-SsviNmTF4,1705334400,514074232,KR-1PmW4BlFBG0SLmyFuNg==,0,1706160179
6499811869,object_name,2024/01/09/6499811869/xiaomiwear_app_180259.0xmdZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1704794579,xiaomiwear_app,jguzmxFfCnVTp7z1sr9S3A==,0,1704985209
6499811869,object_name,2024/01/09/6499811869/xiaomiwear_app_180259.0xmdZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1704794579,xiaomiwear_app,KVaXkFuMBs8Br9vhAqwVuA==,0,1704985210
6499811869,object_name,2024/01/09/6499811869/514074232_131500.VNacZSAg_15wrfviLrNNm0wW3o-SsviNmTF4,1704777300,514074232,3U86QDnfzv783tMBKMOglw==,0,1704985208
6499811869,object_name,2024/01/07/6499811869/514074232_014200.6JCZZSAg_15wrfviLrNNm0wW3o-SsviNmTF4,1704562920,514074232,6iCIkjXmLgDRwrL1IFNniw==,0,1704985207
6499811869,object_name,2024/01/05/6499811869/xiaomiwear_app_180354.CtSXZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1704449034,xiaomiwear_app,L7AzU9qsDD6pYvnflLs3Jw==,0,1704451203
6499811869,object_name,2024/01/05/6499811869/xiaomiwear_app_180354.CtSXZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1704449034,xiaomiwear_app,xyBfxvFMHKgiX1VunjuNXQ==,0,1704451202
6499811869,object_name,2024/01/04/6499811869/xiaomiwear_app_180719.V4OWZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1704362839,xiaomiwear_app,s9IUxuWGhj8X0phe16HQYA==,0,1704366716
6499811869,object_name,2024/01/04/6499811869/xiaomiwear_app_180719.V4OWZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1704362839,xiaomiwear_app,fKcI2PTEKdRQJASvccyw7Q==,0,1704366717
6499811869,object_name,2024/01/02/6499811869/xiaomiwear_app_181447.F-KTZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1704190487,xiaomiwear_app,bWQv9znZj29mAJWfh62cCg==,0,1704290607
6499811869,object_name,2024/01/02/6499811869/xiaomiwear_app_181447.F-KTZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1704190487,xiaomiwear_app,TDQZna6X7cEzh3K6hrRycg==,0,1704290608
6499811869,object_name,2023/12/27/6499811869/xiaomiwear_app_180800.gPeLZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1703671680,xiaomiwear_app,RbUdHyavdimqBcvXPfZIog==,0,1703673217
6499811869,object_name,2023/12/27/6499811869/xiaomiwear_app_180800.gPeLZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1703671680,xiaomiwear_app,bPl2g8RKAdwgZgvw-oPdEA==,0,1703673216
6499811869,object_name,2023/12/27/6499811869/xiaomiwear_app_084908.hHSLZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1703638148,xiaomiwear_app,wLYlZae7wcYXzo5SwVjAkQ==,0,1703639294
6499811869,object_name,2023/12/27/6499811869/xiaomiwear_app_084908.hHSLZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1703638148,xiaomiwear_app,gBSIHmDuYE7zXAtqxO7jNw==,0,1703639295
6499811869,object_name,2023/12/27/6499811869/xiaomiwear_app_083116.VHCLZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1703637076,xiaomiwear_app,P3PoAmbOsb0G03n--bFrbQ==,0,1703638149
6499811869,object_name,2023/12/27/6499811869/xiaomiwear_app_083116.VHCLZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1703637076,xiaomiwear_app,3CajIW6pBk6SJVCg4cU7uQ==,0,1703638149
6499811869,object_name,2023/12/26/6499811869/xiaomiwear_app_191331.W7WKZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1703589211,xiaomiwear_app,BGzDkDUOw4U5RgqFnLDDnQ==,0,1703637069
6499811869,object_name,2023/12/26/6499811869/xiaomiwear_app_191331.W7WKZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1703589211,xiaomiwear_app,cD8kgK-dBRGrxkkwE37PkQ==,0,1703637068
6499811869,object_name,2023/12/26/6499811869/xiaomiwear_app_180638.rqWKZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1703585198,xiaomiwear_app,rsLeNuxP9Ir1_9u2mBbYgA==,0,1703586435
6499811869,object_name,2023/12/26/6499811869/xiaomiwear_app_180638.rqWKZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1703585198,xiaomiwear_app,cKmzEX6jslTCFicw7pWOiw==,0,1703586434
6499811869,object_name,2023/12/25/6499811869/xiaomiwear_app_183045.1VmJZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1703500245,xiaomiwear_app,WFPCL9dn9WslfaXQ54Y_jw==,0,1703585168
6499811869,object_name,2023/12/25/6499811869/xiaomiwear_app_183045.1VmJZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1703500245,xiaomiwear_app,Vx64HG5kOUFzEh1L2pdvEg==,0,1703585167
6499811869,object_name,2023/12/25/6499811869/xiaomiwear_app_180817.kVSJZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1703498897,xiaomiwear_app,4_Kw0yNZpumVEyivSp4vVA==,0,1703500393
6499811869,object_name,2023/12/25/6499811869/xiaomiwear_app_180817.kVSJZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1703498897,xiaomiwear_app,ZldBGzyz-W1pUvbUFKVCAg==,0,1703500392
6499811869,object_name,2023/12/18/6499811869/514074232_191647.HyqAZSCI_15wrfviLrNNm0wW3o-SsviNmTF4,1702898207,514074232,9amI9axyx1DjLVDNKwhX0A==,0,1703500391
6499811869,object_name,2023/12/18/6499811869/xiaomiwear_app_191520.yCmAZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1702898120,xiaomiwear_app,VE-UwW1dacSU6cE9wPPVBg==,0,1702900975
6499811869,object_name,2023/12/18/6499811869/xiaomiwear_app_191520.yCmAZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1702898120,xiaomiwear_app,uBUYPwIGvCNXipwkL2f6oA==,0,1702900975
6499811869,object_name,2023/12/18/6499811869/xiaomiwear_app_181055.rxqAZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1702894255,xiaomiwear_app,okmp5uuZYuZmfRcihauWlg==,0,1702895053
6499811869,object_name,2023/12/18/6499811869/xiaomiwear_app_181055.rxqAZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1702894255,xiaomiwear_app,RHvbQaFX2bIKuWhvaLtZWA==,0,1702895054
6499811869,object_name,2023/12/16/6499811869/514074232_070100.rNp8ZSAg_15wrfviLrNNm0wW3o-SsviNmTF4,1702681260,514074232,aDKgo1PSqx-a25uOK3rcMQ==,0,1702894693
6499811869,object_name,2023/12/15/6499811869/xiaomiwear_app_180504.0CR8ZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1702634704,xiaomiwear_app,-MC0TRGCXixm2Mgw_hgycQ==,0,1702894691
6499811869,object_name,2023/12/15/6499811869/xiaomiwear_app_180504.0CR8ZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1702634704,xiaomiwear_app,OdHxHQmpCJUH6u6fII1BDw==,0,1702894692
6499811869,object_name,2023/12/14/6499811869/xiaomiwear_app_180946.atR6ZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1702548586,xiaomiwear_app,1zH0mS_s5-f4Gjo_pd45_g==,0,1702550043
6499811869,object_name,2023/12/14/6499811869/xiaomiwear_app_180946.atR6ZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1702548586,xiaomiwear_app,tRUEJqyqW3Cu93H-1nyu0Q==,0,1702550042
6499811869,object_name,2023/12/11/6499811869/xiaomiwear_app_185845.Zet2ZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1702292325,xiaomiwear_app,2C19QSdIFoqhOsBh6xKLFg==,0,1702464826
6499811869,object_name,2023/12/11/6499811869/xiaomiwear_app_185845.Zet2ZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1702292325,xiaomiwear_app,rmZOGztNGUp4vrsmoWJ9Eg==,0,1702464824
6499811869,object_name,2023/12/11/6499811869/xiaomiwear_app_122246.lo52ZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1702268566,xiaomiwear_app,-X8ufNV0pwD_SaBAdD-W1Q==,0,1702292146
6499811869,object_name,2023/12/11/6499811869/xiaomiwear_app_122246.lo52ZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1702268566,xiaomiwear_app,vc8sHZd1jUSv3dPSSTkitQ==,0,1702292145
6499811869,object_name,2023/12/11/6499811869/xiaomiwear_app_082558.Fld2ZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1702254358,xiaomiwear_app,lNPxMGKMDFHCLMtP0xWa9A==,0,1702292144
6499811869,object_name,2023/12/11/6499811869/xiaomiwear_app_082558.Fld2ZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1702254358,xiaomiwear_app,0ow5hRTMkxjJGEngWaWsuQ==,0,1702292145
6499811869,object_name,2023/12/10/6499811869/514074232_204113.6bF1ZSCI_15wrfviLrNNm0wW3o-SsviNmTF4,1702212073,514074232,_xtL0rWzc715__Suqg-OCA==,0,1702292628
6499811869,object_name,2023/12/09/6499811869/xiaomiwear_app_191428.FEx0ZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1702120468,xiaomiwear_app,juuoHPQE4xHyoLO37ofTUQ==,0,1702215688
6499811869,object_name,2023/12/09/6499811869/xiaomiwear_app_191428.FEx0ZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1702120468,xiaomiwear_app,FpLPEujzM_qtfDX6qigj8g==,0,1702215689
6499811869,object_name,2023/12/09/6499811869/514074232_171210.ai90ZSCI_15wrfviLrNNm0wW3o-SsviNmTF4,1702113130,514074232,2wyIMcnH3xK9l1U-OAI-CA==,0,1702215687
6499811869,object_name,2023/12/02/6499811869/xiaomiwear_app_171211.6_RqZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1701508331,xiaomiwear_app,5iGydkMju2Cq9qKR5rso7Q==,0,1701769152
6499811869,object_name,2023/12/02/6499811869/xiaomiwear_app_171211.6_RqZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1701508331,xiaomiwear_app,HzDWbUNnh9zrOu2zXMPh4A==,0,1701769153
6499811869,object_name,2023/12/02/6499811869/514074232_153300.rN1qZSAg_15wrfviLrNNm0wW3o-SsviNmTF4,1701502380,514074232,5QOEWV7UFFrg3DhzjcJMdQ==,0,1701956196
6499811869,object_name,2023/12/02/6499811869/xiaomiwear_app_083955.23xqZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1701477595,xiaomiwear_app,_PHafKTK6_JKu7SHQyZe1w==,0,1701508325
6499811869,object_name,2023/12/02/6499811869/xiaomiwear_app_083955.23xqZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1701477595,xiaomiwear_app,CBUqUMJd6WweizYky_yjaQ==,0,1701508326
6499811869,object_name,2023/12/01/6499811869/xiaomiwear_app_182150.vrNpZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1701426110,xiaomiwear_app,2XzJcCi7LTLRtnMGKiKxlw==,0,1701477593
6499811869,object_name,2023/12/01/6499811869/xiaomiwear_app_182150.vrNpZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1701426110,xiaomiwear_app,js3k52tM8ZS_6FwwpC7rAQ==,0,1701477594
6499811869,object_name,2023/11/30/6499811869/xiaomiwear_app_230641.AaVoZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1701356801,xiaomiwear_app,YJJC_jjATrjeclh-vprJ5g==,0,1701426088
6499811869,object_name,2023/11/30/6499811869/xiaomiwear_app_230641.AaVoZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1701356801,xiaomiwear_app,th8IcphCAbX5Sp8cZsVvQA==,0,1701426088
6499811869,object_name,2023/11/30/6499811869/xiaomiwear_app_180559.h15oZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1701338759,xiaomiwear_app,xG3gHwNz8ZXMxbG17CeLsw==,0,1701339159
6499811869,object_name,2023/11/30/6499811869/xiaomiwear_app_180559.h15oZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1701338759,xiaomiwear_app,i13Mrr0zd0HYMw0dTKzBRQ==,0,1701339160
6499811869,object_name,2023/11/30/6499811869/xiaomiwear_app_121146.ggtoZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1701317506,xiaomiwear_app,grsuAl9Bblu9frdmInMKVQ==,0,1701338684
6499811869,object_name,2023/11/30/6499811869/xiaomiwear_app_121146.ggtoZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1701317506,xiaomiwear_app,EUz0oseWhuzH7J-ye14_7A==,0,1701338685
6499811869,object_name,2023/11/29/6499811869/xiaomiwear_app_130016.YMVmZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1701234016,xiaomiwear_app,RC5sDJo7UbWE8b5XJ-7AlA==,0,1701338681
6499811869,object_name,2023/11/29/6499811869/xiaomiwear_app_130016.YMVmZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1701234016,xiaomiwear_app,wuBeDoTEp_g_bXZjXeM9Pw==,0,1701338682
6499811869,object_name,2023/11/28/6499811869/514074232_200514.etdlZSCI_15wrfviLrNNm0wW3o-SsviNmTF4,1701173114,514074232,Oz3bsFEwrbbPuuJs_Xgvvg==,0,1701317476
6499811869,object_name,2023/11/23/6499811869/xiaomiwear_app_185325.JS9fZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1700736805,xiaomiwear_app,WIjCSAfi2tiCE896yjZmhg==,0,1700754699
6499811869,object_name,2023/11/23/6499811869/xiaomiwear_app_185325.JS9fZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1700736805,xiaomiwear_app,Y7NDF4JVk_Ha7UaWQu9bgw==,0,1700754697
6499811869,object_name,2023/11/22/6499811869/xiaomiwear_app_182139.M9ZdZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1700648499,xiaomiwear_app,A88eNyisL8UJVV745MC3yg==,0,1700658465
6499811869,object_name,2023/11/22/6499811869/xiaomiwear_app_182139.M9ZdZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1700648499,xiaomiwear_app,dPqt9-0O57Cb9DEplRTm0A==,0,1700658466
6499811869,object_name,2023/11/21/6499811869/xiaomiwear_app_180958.9oFcZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1700561398,xiaomiwear_app,t0hScF9QTFIYZjVZkl1bHQ==,0,1700569980
6499811869,object_name,2023/11/21/6499811869/xiaomiwear_app_180958.9oFcZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1700561398,xiaomiwear_app,TRICP3CpguKXuvsO5AXwRQ==,0,1700569980
6499811869,object_name,2023/11/21/6499811869/xiaomiwear_app_125602.YjhcZSDa_CCImknc7uk48cwINJ97jvvcNGFI,1700542562,xiaomiwear_app,S8HyP2Uw-h6ez_Q2SPS1NQ==,0,1700543016
6499811869,object_name,2023/11/21/6499811869/xiaomiwear_app_125602.YjhcZSDY_CCImknc7uk48cwINJ97jvvcNGFI,1700542562,xiaomiwear_app,LzW1ERd-XucOLJ7alBaE-Q==,0,1700543019
6499811869,object_name,2023/11/20/6499811869/514074232_182029.7TJbZSCI_15wrfviLrNNm0wW3o-SsviNmTF4,1700475629,514074232,IHlPZ4wt6Atf1xpUaSW0oQ==,0,1700543015
6499811869,object_name,2023/11/17/6499811869/514074232_204022.Nl9XZSCI_15wrfviLrNNm0wW3o-SsviNmTF4,1700224822,514074232,nQcyJUNUN6cx08oRCZ0UVg==,0,1700237795
6499811869,object_name,2023/11/17/6499811869/514074232_181240.mDxXZSCI_15wrfviLrNNm0wW3o-SsviNmTF4,1700215960,514074232,a2R1lY0jQAkdVEDpaSpxRw==,0,1700237794
6499811869,object_name,2023/11/17/6499811869/514074232_080002.Aq1WZSCI_15wrfviLrNNm0wW3o-SsviNmTF4,1700179202,514074232,oCzDVtk_4H466R2MD_jeAg==,0,1700180332
